created_at,full_text,tweet_url,text_clean
Mon Aug 16 15:03:07 +0000 2021,@AdDien90 Cita2 jadi director belajar medic skrng agent kursus kahwin siapa belum join Kursus Kahwin Online ni pat join slot bulan 8 banyak lagi kosong sijil tiada tamat tempoh valid satu Malaysia murah dan online jer dari rumah. PM tepi kalau nk join https://t.co/cDFkxXpc09 https://t.co/BqPx50MaEk,https://x.com/undefined/status/1427284793478193156, Cita jadi director belajar medic skrng agent kursus kahwin siapa belum join Kursus Kahwin Online ni pat join slot bulan  banyak lagi kosong sijil tiada tamat tempoh valid satu Malaysia murah dan online jer dari rumah PM tepi kalau nk join  
Sun Sep 05 03:11:31 +0000 2021,[REAL CLASS https://t.co/lUZJK65nOo] Halo Sobat Jauh! Siapa nih yang udah nggak sabar buat belajar bareng tutor dan temen baru yang keren abiez? Pembelajaran Jarak Jauh akan hadir mulai tanggal 8 September 2021! https://t.co/MXWIgQZL3D,https://x.com/undefined/status/1434353472703397890,REAL CLASS  Halo Sobat Jauh Siapa nih yang udah nggak sabar buat belajar bareng tutor dan temen baru yang keren abiez Pembelajaran Jarak Jauh akan hadir mulai tanggal  September  
Thu Jul 01 00:14:37 +0000 2021,Funny thing is students are forced untuk pdpr even with poor internet connection and sometimes doesn t even have the right equipment to study online and yet our politicians #KerajaanCirit still figuring out how to bahas parlimen secara online. I bet they re laughing to us rn.,https://x.com/undefined/status/1410391355013046282,Funny thing is students are forced untuk pdpr even with poor internet connection and sometimes doesn t even have the right equipment to study online and yet our politicians KerajaanCirit still figuring out how to bahas parlimen secara online I bet they re laughing to us rn
Tue Jun 07 03:16:21 +0000 2022,เฮ้ยอันนี้เจ๋ง มหาวิทยาลัยมหิดลเปิดคอร์สเรียนออนไลน์ มีหลายสาขาวิชามากตั้งแต่ ฝึกพูด อ่าน เขียน ภาษาอังกฤษ ไปจนพยาบาลศาสตร์ จิตวิทยา การบริหาร บัญชี เอาง่ายๆมีแทบหมด แถมถ้าเรียนจบคอร์สมีใบ Certificate ให้ด้วย และย้ำ!! มันฟรี!! ไปเลย ไปตำ Link: https://t.co/zbtXKNwH7f https://t.co/bxh4Zcq488,https://x.com/undefined/status/1534011353597218816,             Certificate      Link  
Sat Dec 23 03:01:57 +0000 2023,4 online course gratis buat upgrade skills bersertifikat alison digitalent kominfo edx google garage 4 aplikasi buat jual foto terpercaya iStock shutterstock EyeEm adobe stock web buat jual catatan waktu sekolah/kuliah studypool,https://x.com/undefined/status/1738394486169030862, online course gratis buat upgrade skills bersertifikat alison digitalent kominfo edx google garage  aplikasi buat jual foto terpercaya iStock shutterstock EyeEm adobe stock web buat jual catatan waktu sekolahkuliah studypool
Wed Feb 03 01:49:26 +0000 2021,‼️ Paket belajar Pejuang 2021 ‼️ { Catatan TPS Zenius lengkap TKA SOSHUM Zenius E-book(kedinasan ujian Mandiri dan UTBK) &amp; Modul²} By: @scftsmiley__ https://t.co/aFSib68mvq,https://x.com/undefined/status/1356781813646065664, Paket belajar Pejuang    Catatan TPS Zenius lengkap TKA SOSHUM Zenius Ebookkedinasan ujian Mandiri dan UTBK amp Modul By  
Sat Jul 03 09:32:18 +0000 2021, Kupas Jurusan Seluk-beluk fokus studi prospek dan tips survive dari berbagai jurusan di perguruan tinggi -a thread originally made by le tutor - #KupasJurusan #Letutor https://t.co/4wGQf2yGNu,https://x.com/undefined/status/1411256477558341632, Kupas Jurusan Selukbeluk fokus studi prospek dan tips survive dari berbagai jurusan di perguruan tinggi a thread originally made by le tutor  KupasJurusan Letutor 
Sat Aug 28 08:55:19 +0000 2021,@utbkfess lol gabisa bayangin kondisi masi covid tapi kuliah offline. kuliah online dikondisi covid aja montang manting cari duit buat bayar UKT seenggaknya bisa kuliah sambil kerja tanpa mikir biaya kos. nah kalo offline pusing lg ini mah bayar kos dll pdhl kondisi belom balik total :),https://x.com/undefined/status/1431540889130713091, lol gabisa bayangin kondisi masi covid tapi kuliah offline kuliah online dikondisi covid aja montang manting cari duit buat bayar UKT seenggaknya bisa kuliah sambil kerja tanpa mikir biaya kos nah kalo offline pusing lg ini mah bayar kos dll pdhl kondisi belom balik total 
Thu May 12 01:26:09 +0000 2022,@worksfess Enggak telat. Kamu bisa ambil kuliah di UT itu kampus negeri. Dan bs full online. 1smt ga sampek 2jt SPP nya. Sudah include semuanya. Tapi klo km butuh intraksi lebih intens dg dosen. Bs kuliah ambil kelas karyawan.,https://x.com/undefined/status/1524561533182697478, Enggak telat Kamu bisa ambil kuliah di UT itu kampus negeri Dan bs full online smt ga sampek jt SPP nya Sudah include semuanya Tapi klo km butuh intraksi lebih intens dg dosen Bs kuliah ambil kelas karyawan
Sat May 28 21:34:15 +0000 2022,@sbmptnfess bisa karena pola belajar juga gasi? angkatan 22 lama bgt terlatih belajar online 2 tahun. selama pjj jadi banyak kan yg nyari sontekan online diskusi online minta bocoran ujian online. bisa aja karena itu mereka jadi ngerasa bocoran hal yg lumrahh. bukan membenarkan yaa,https://x.com/undefined/status/1530663769612771328, bisa karena pola belajar juga gasi angkatan  lama bgt terlatih belajar online  tahun selama pjj jadi banyak kan yg nyari sontekan online diskusi online minta bocoran ujian online bisa aja karena itu mereka jadi ngerasa bocoran hal yg lumrahh bukan membenarkan yaa
Tue Jun 07 03:16:21 +0000 2022,เฮ้ยอันนี้เจ๋ง มหาวิทยาลัยมหิดลเปิดคอร์สเรียนออนไลน์ มีหลายสาขาวิชามากตั้งแต่ ฝึกพูด อ่าน เขียน ภาษาอังกฤษ ไปจนพยาบาลศาสตร์ จิตวิทยา การบริหาร บัญชี เอาง่ายๆมีแทบหมด แถมถ้าเรียนจบคอร์สมีใบ Certificate ให้ด้วย และย้ำ!! มันฟรี!! ไปเลย ไปตำ Link: https://t.co/zbtXKNwH7f https://t.co/bxh4Zcq488,https://x.com/undefined/status/1534011353597218816,             Certificate      Link  
Sun Aug 29 06:33:24 +0000 2021,Sekolah akan dibuka kembali. Belajar online dan offline harus jadi opsi. Khususnya untuk murid dengan komorbid yang rentan jika terinfeksi. Durasi belajar pun baiknya dibatasi. Benahi juga ventilasi. Siapkan perangkat medis dan evaluasi berkala dari hari ke hari. Terima kasih.,https://x.com/undefined/status/1431867563730890757,Sekolah akan dibuka kembali Belajar online dan offline harus jadi opsi Khususnya untuk murid dengan komorbid yang rentan jika terinfeksi Durasi belajar pun baiknya dibatasi Benahi juga ventilasi Siapkan perangkat medis dan evaluasi berkala dari hari ke hari Terima kasih
Thu Jun 05 06:18:23 +0000 2025,gue kaget krn selama ini beliau ngga pernah nunjukin klo suka sm kpop gtu beda sama dosen mk basing gue pas smt 1 yg beliau tuh sering mention bangtan pas lg kelas trs klo ngasih contoh kalimat mesti nama orangnya pake nama member bangtan. lucu bgt pls ibu2 pd suka bangtan ,https://x.com/undefined/status/1930509488211046714,gue kaget krn selama ini beliau ngga pernah nunjukin klo suka sm kpop gtu beda sama dosen mk basing gue pas smt  yg beliau tuh sering mention bangtan pas lg kelas trs klo ngasih contoh kalimat mesti nama orangnya pake nama member bangtan lucu bgt pls ibu pd suka bangtan 
Thu Jun 05 06:18:15 +0000 2025,emg maha sibuk banget ya dosen,https://x.com/undefined/status/1930509452072878209,emg maha sibuk banget ya dosen
Thu Jun 05 06:17:54 +0000 2025,@Dosen_Genosse Ich lade meine Armbrust schonmal durch,https://x.com/undefined/status/1930509367448596508,Genosse Ich lade meine Armbrust schonmal durch
Thu Jun 05 06:17:30 +0000 2025,dikasih dosen.. :0 thanks pak semoga nilai saya A https://t.co/5ZPBTpmlb0,https://x.com/undefined/status/1930509266538115294,dikasih dosen  thanks pak semoga nilai saya A 
Thu Jun 05 06:17:04 +0000 2025,@ug_fess Tergantung dosen dia penilaiannya dari apa aja. Tp kalo gk ikut UTS &amp; dosen gk mau ngasih susulan dapet nilai biasanya D tapi harus ikut UAS. Kalo mau UM kamu beli vouchernya di kampus D harganya 100K/matkul kamu pastiin matkul itu bisa UM apa gak. Kalo bisa baru beli voucher,https://x.com/undefined/status/1930509156425089340,fess Tergantung dosen dia penilaiannya dari apa aja Tp kalo gk ikut UTS amp dosen gk mau ngasih susulan dapet nilai biasanya D tapi harus ikut UAS Kalo mau UM kamu beli vouchernya di kampus D harganya Kmatkul kamu pastiin matkul itu bisa UM apa gak Kalo bisa baru beli voucher
Thu Jun 05 06:15:36 +0000 2025,dosen paling sangar w bingung knp dia masih di sini,https://x.com/undefined/status/1930508786004890099,dosen paling sangar w bingung knp dia masih di sini
Thu Jun 05 06:15:35 +0000 2025,Udah pasti itu dosen islamophobik,https://x.com/undefined/status/1930508780959408537,Udah pasti itu dosen islamophobik
Thu Jun 05 06:15:27 +0000 2025,@akunndut kakk itu boleh di share gaa kak? soalnya aku ada tugas dari dosen harus pake psak tapi gatau bacanya dimana,https://x.com/undefined/status/1930508748751282303, kakk itu boleh di share gaa kak soalnya aku ada tugas dari dosen harus pake psak tapi gatau bacanya dimana
Thu Jun 05 06:15:03 +0000 2025,@2d1ns3 @bluwbelli 1 dosen cuma jadi doswal untuk 5 sampai 10 mahasiswa aja.. 32 banyak banget,https://x.com/undefined/status/1930508649543377058,   dosen cuma jadi doswal untuk  sampai  mahasiswa aja  banyak banget
Thu Jun 05 06:14:57 +0000 2025,this is how angkat tangan terus ngejawab bener pertanyaan dosen jadinya temen di kelas pada nggak perlu dipanggil buat jawab feels like:,https://x.com/undefined/status/1930508622859251782,this is how angkat tangan terus ngejawab bener pertanyaan dosen jadinya temen di kelas pada nggak perlu dipanggil buat jawab feels like
Thu Jun 05 06:14:41 +0000 2025,kalo dosen ga muncul alangkah baiknya kita cabs berjamaah temen temen,https://x.com/undefined/status/1930508557176451484,kalo dosen ga muncul alangkah baiknya kita cabs berjamaah temen temen
Thu Jun 05 06:14:15 +0000 2025,Sekarang sy paham kenapa dosen-dosen saya dulu lebih banyak balas pesan itu singkat. Bukan karena jutek salah satunya karena exhausted. Pesan wa notif ga ada habisnya Mungkin next mau pake rules komunikasi berkaitan dg pekerjaan wajib via email saja. ,https://x.com/undefined/status/1930508448401342683,Sekarang sy paham kenapa dosendosen saya dulu lebih banyak balas pesan itu singkat Bukan karena jutek salah satunya karena exhausted Pesan wa notif ga ada habisnya Mungkin next mau pake rules komunikasi berkaitan dg pekerjaan wajib via email saja 
Thu Jun 05 06:13:35 +0000 2025,: ayo semangat belajarnya tiaraa tp jd dosen juga berat dan gada duitnya ‍ : then thats the bridge i'll have to cross mba ↔️,https://x.com/undefined/status/1930508278582387132, ayo semangat belajarnya tiaraa tp jd dosen juga berat dan gada duitnya   then thats the bridge ill have to cross mba 
Thu Jun 05 06:13:20 +0000 2025,@bluwbelli Di kampus w dulu ada grup dosen wali dan dosen pembimbing aja sih..,https://x.com/undefined/status/1930508216540320187, Di kampus w dulu ada grup dosen wali dan dosen pembimbing aja sih
Thu Jun 05 06:12:57 +0000 2025,emang aku se kecil itu ya masa sama dosen dibilang kek anak smp padahal udah mau lulus kuliah loh pak,https://x.com/undefined/status/1930508120037773554,emang aku se kecil itu ya masa sama dosen dibilang kek anak smp padahal udah mau lulus kuliah loh pak
Thu Jun 05 06:12:48 +0000 2025,plus kita dituntut lebih proaktif belajar mandiri sebelum dan sesudah tapi dosen tetep NGAJAR lagi kurikulumnya padet strukturnya jelas penasaran bgt knp sekolah ga ditetapin kayak gt,https://x.com/undefined/status/1930508081194315939,plus kita dituntut lebih proaktif belajar mandiri sebelum dan sesudah tapi dosen tetep NGAJAR lagi kurikulumnya padet strukturnya jelas penasaran bgt knp sekolah ga ditetapin kayak gt
Thu Jun 05 06:12:26 +0000 2025,PANIK SIALAN DOSEN BILANG SEMUA KELOMPOK PRESENTASI GUE KELOMPOK 15 TERAKHIR BELUM BIKIN SAMA SEKALI MASALAHNYA LAGI PRESENTASI KELOMPOK 13 SEDANGKAN GUE BENTAR LAGI AKHIRNYA GUE NGEBUT SAMA TEMEN BIKIN INI CARI INI BANYAK TYPO ANJIR BELUM SELESAI NIH PPT PANIK BANGET,https://x.com/undefined/status/1930507989238325706,PANIK SIALAN DOSEN BILANG SEMUA KELOMPOK PRESENTASI GUE KELOMPOK  TERAKHIR BELUM BIKIN SAMA SEKALI MASALAHNYA LAGI PRESENTASI KELOMPOK  SEDANGKAN GUE BENTAR LAGI AKHIRNYA GUE NGEBUT SAMA TEMEN BIKIN INI CARI INI BANYAK TYPO ANJIR BELUM SELESAI NIH PPT PANIK BANGET
Thu Jun 05 06:12:01 +0000 2025,benefit masuk sains data its daripada statistika its sometimes diajarin dari dosen luar dapetin beberapa prioritas yg ga kalian dapetin di stat reguler dosen anggep pemahaman bahasa kalian setara iup,https://x.com/undefined/status/1930507884040753431,benefit masuk sains data its daripada statistika its sometimes diajarin dari dosen luar dapetin beberapa prioritas yg ga kalian dapetin di stat reguler dosen anggep pemahaman bahasa kalian setara iup
Thu Jun 05 06:11:56 +0000 2025,jajan kita dibayarin sama dosen wkwkw https://t.co/GVJeCh9sb2,https://x.com/undefined/status/1930507865086972309,jajan kita dibayarin sama dosen wkwkw 
Thu Jun 05 06:11:40 +0000 2025,@AshishSinghKiJi @RahulGandhi Jannayak? He a grown immature frustrated LoP. Dosen't see that he is speaking below the belt while addressing a meeting. He is a Gandhi? Lives on his family's past laurels. Old young leader!,https://x.com/undefined/status/1930507798221127783,  Jannayak He a grown immature frustrated LoP Dosent see that he is speaking below the belt while addressing a meeting He is a Gandhi Lives on his familys past laurels Old young leader
Thu Jun 05 06:10:04 +0000 2025,Ngapain kuliah salim? Mending cium kening dosen. Atau ngga peluk dari belakang sambil bilang capek ngajar ya sayang? istirahat yuk ,https://x.com/undefined/status/1930507393370357890,Ngapain kuliah salim Mending cium kening dosen Atau ngga peluk dari belakang sambil bilang capek ngajar ya sayang istirahat yuk 
Thu Jun 05 06:09:46 +0000 2025,Kolpri dosen x mahasiswi rame viral disini komplitnya https://t.co/6NBVV1ElgL https://t.co/gdztGqBChe https://t.co/FN62cqYznI https://t.co/HBEr2yhUDf,https://x.com/undefined/status/1930507318200012933,Kolpri dosen x mahasiswi rame viral disini komplitnya    
Thu Jun 05 06:09:31 +0000 2025,memang ni dosen bhs inggris bekeng pastiu skali eh-_------,https://x.com/undefined/status/1930507253779726821,memang ni dosen bhs inggris bekeng pastiu skali eh
Thu Jun 05 06:09:25 +0000 2025,@GreyStudio15721 @tanyarlfes bahkan dosen gizi gue blg lbh berbahaya gula ketimbang msg,https://x.com/undefined/status/1930507230102917180,  bahkan dosen gizi gue blg lbh berbahaya gula ketimbang msg
Thu Jun 05 06:08:38 +0000 2025,@mvbee_ Same way burna dosen't care too ode,https://x.com/undefined/status/1930507031988891766, Same way burna dosent care too ode
Thu Jun 05 06:08:22 +0000 2025,Gajadi bimbingan dosen ya ga ada kabar,https://x.com/undefined/status/1930506967648469327,Gajadi bimbingan dosen ya ga ada kabar
Thu Jun 05 06:07:13 +0000 2025,Kata dosen hukum gue kalian keliru 58% itu keliru ,https://x.com/undefined/status/1930506678635819159,Kata dosen hukum gue kalian keliru  itu keliru 
Thu Jun 05 06:06:51 +0000 2025,@haaveecee lebih baik curcol ke dosen + muka selalu melas ,https://x.com/undefined/status/1930506585627119668, lebih baik curcol ke dosen  muka selalu melas 
Thu Jun 05 06:06:31 +0000 2025,#INFO_KULIAH : Teknik Keselamatan dan Kesehatan Kerja TI Kls C Dosen Ratna Tungga Dewa (RTD) Kamis 5/6/2025 Sesi 4 dilaksanakan secara Sinkron. Untuk diperhatikan.,https://x.com/undefined/status/1930506502755975375,INFOKULIAH  Teknik Keselamatan dan Kesehatan Kerja TI Kls C Dosen Ratna Tungga Dewa RTD Kamis  Sesi  dilaksanakan secara Sinkron Untuk diperhatikan
Thu Jun 05 06:06:26 +0000 2025,@collegemfs Kak jujur dlu pas mau sidang jg kaya kamu nder. Banyak hal yg aku takutkan ngebayangin dibantai abis2 an sama dosen penguji. Tapi pas mulai sidang semua rasa takut itu hilang nder bahkan aku gada gugup sama sekali. Pas udh kelar yaudah lega banget rasanya.,https://x.com/undefined/status/1930506481763524905, Kak jujur dlu pas mau sidang jg kaya kamu nder Banyak hal yg aku takutkan ngebayangin dibantai abis an sama dosen penguji Tapi pas mulai sidang semua rasa takut itu hilang nder bahkan aku gada gugup sama sekali Pas udh kelar yaudah lega banget rasanya
Thu Jun 05 06:05:22 +0000 2025,Ayolah dulu pas S1 aja bisa juggling dalam satu semester skripsi+asdos+research assistant+dosen+ngehadirin kelas,https://x.com/undefined/status/1930506209712586862,Ayolah dulu pas S aja bisa juggling dalam satu semester skripsiasdosresearch assistantdosenngehadirin kelas
Thu Jun 05 06:04:11 +0000 2025,namanya grup kelas bareng dosen PA sayangku,https://x.com/undefined/status/1930505912625799603,namanya grup kelas bareng dosen PA sayangku
Thu Jun 05 06:03:59 +0000 2025,Aku nggak ngerti dengan perkuliahan ni. Aku bimbingan berkali-kali sampai akhirnya seminar proposal dengan dospem 1 nggak hadir. Pas seminar respon 3 dosen penanggap proposal kamu ni nggak jelas sampai produk pun nggak jelas. Terus aku 2 bulan ni ngapain kalau tersesat oke juga,https://x.com/undefined/status/1930505863196000657,Aku nggak ngerti dengan perkuliahan ni Aku bimbingan berkalikali sampai akhirnya seminar proposal dengan dospem  nggak hadir Pas seminar respon  dosen penanggap proposal kamu ni nggak jelas sampai produk pun nggak jelas Terus aku  bulan ni ngapain kalau tersesat oke juga
Thu Jun 05 06:03:16 +0000 2025,SEMUA DOSEN HRI INI KE TAIK TAU TAIK GA? TAIK TAIK TAIK KUNING BAU,https://x.com/undefined/status/1930505683113545819,SEMUA DOSEN HRI INI KE TAIK TAU TAIK GA TAIK TAIK TAIK KUNING BAU
Thu Jun 05 06:03:07 +0000 2025,@asweetycattzz kata dosen di tiktok,https://x.com/undefined/status/1930505646610465179, kata dosen di tiktok
Thu Jun 05 06:02:52 +0000 2025,Last class this semester ketemunya sama dosen anomali semoga ga ditunjuk,https://x.com/undefined/status/1930505583779512806,Last class this semester ketemunya sama dosen anomali semoga ga ditunjuk
Thu Jun 05 06:01:16 +0000 2025,chat dosen gue sampe belum dibuka dan di bales pliss ibokk maap,https://x.com/undefined/status/1930505181076259001,chat dosen gue sampe belum dibuka dan di bales pliss ibokk maap
Thu Jun 05 06:00:55 +0000 2025,@sbmptnfess kak coba discuss lgsg sama dosen/kaprodi/dekan sekalian sambil cari cari info ttg beasiswa kak. kalau discuss sm mereka semoga bisa dipermudah untuk pengajuan bandingnya,https://x.com/undefined/status/1930505090835665036, kak coba discuss lgsg sama dosenkaprodidekan sekalian sambil cari cari info ttg beasiswa kak kalau discuss sm mereka semoga bisa dipermudah untuk pengajuan bandingnya
Thu Jun 05 05:57:49 +0000 2025,biasanya nya ngejer2 ttd dosen sekarang nemenin dosen ngejar2 ttd,https://x.com/undefined/status/1930504309499977870,biasanya nya ngejer ttd dosen sekarang nemenin dosen ngejar ttd
Thu Jun 05 05:56:15 +0000 2025,drain energy pol lk kyemu dosen mn ketambahan sg kunu sek gangertemi ae,https://x.com/undefined/status/1930503916846039136,drain energy pol lk kyemu dosen mn ketambahan sg kunu sek gangertemi ae
Thu Jun 05 05:55:47 +0000 2025,Asal ga ganggu dosen ya boleh. Di dunia perkuliahan mah ga sama kek sekolah karena bukan mapel tapi matkul per jadwal jam nya ga nentu jam berapa. Dan mau kamu tidur jungkir balik silat segala macem asal ga ganggu dosen mah terserah. Aku sih nongki ,https://x.com/undefined/status/1930503799883599951,Asal ga ganggu dosen ya boleh Di dunia perkuliahan mah ga sama kek sekolah karena bukan mapel tapi matkul per jadwal jam nya ga nentu jam berapa Dan mau kamu tidur jungkir balik silat segala macem asal ga ganggu dosen mah terserah Aku sih nongki 
Thu Jun 05 05:53:47 +0000 2025,Dosen gue paling benci sebenci bencinya sama rokok dibandingkan manusia manapun di muka bumi ini. Beliau fokus di bidang kemasyarakatan gizi dan frontliner nakes.,https://x.com/undefined/status/1930503295094894624,Dosen gue paling benci sebenci bencinya sama rokok dibandingkan manusia manapun di muka bumi ini Beliau fokus di bidang kemasyarakatan gizi dan frontliner nakes
Thu Jun 05 05:53:39 +0000 2025,@kelixmann @cuttyfrutty_ In the end it dosen matterrr,https://x.com/undefined/status/1930503262874329441,  In the end it dosen matterrr
Thu Jun 05 05:52:53 +0000 2025,@BANANAKAKUMEl kedengeran kek dosen saya orang golkar ,https://x.com/undefined/status/1930503070070579587, kedengeran kek dosen saya orang golkar 
Thu Jun 05 05:50:27 +0000 2025,dosen appflow giving mam ainal vibes,https://x.com/undefined/status/1930502456057717212,dosen appflow giving mam ainal vibes
Thu Jun 05 05:50:13 +0000 2025,Ya tuhan wadek kok takut buku buku kok sesat apa jangan jangan pikiran nya yang sesat? Ahhh dosen keasikan masturbasi intelktual yg ga napak tanah dari fakultas ilmu penakut lagi. Ahhh gimana deh um! GWS CALON GURUUUU,https://x.com/undefined/status/1930502399543644578,Ya tuhan wadek kok takut buku buku kok sesat apa jangan jangan pikiran nya yang sesat Ahhh dosen keasikan masturbasi intelktual yg ga napak tanah dari fakultas ilmu penakut lagi Ahhh gimana deh um GWS CALON GURUUUU
Thu Jun 05 05:49:42 +0000 2025,apa sih yang bikin mahal? asaan gaji dosen juga ga mahal-mahal amat,https://x.com/undefined/status/1930502269625418006,apa sih yang bikin mahal asaan gaji dosen juga ga mahalmahal amat
Thu Jun 05 05:48:36 +0000 2025,@sbmptnfess lucu banget sendernya ngga ada razia nder tpi kek rules contoh wajib sepatu tertutup atau semacamnya itu tergantung dosen matkul aja sih,https://x.com/undefined/status/1930501993606627839, lucu banget sendernya ngga ada razia nder tpi kek rules contoh wajib sepatu tertutup atau semacamnya itu tergantung dosen matkul aja sih
Thu Jun 05 05:48:27 +0000 2025,Dosen gua gpp nyontek menurut gua nyontek jg termasuk skill. Itu artinya lu peduli nilai jg drpd lu ga datang sama sekali kan? Lebih parah begitu jdi sama gua kalau nyontek gpp artinya lu cari tau jg GUA BNERAN GA PAHAM LAGI,https://x.com/undefined/status/1930501953324523761,Dosen gua gpp nyontek menurut gua nyontek jg termasuk skill Itu artinya lu peduli nilai jg drpd lu ga datang sama sekali kan Lebih parah begitu jdi sama gua kalau nyontek gpp artinya lu cari tau jg GUA BNERAN GA PAHAM LAGI
Thu Jun 05 05:47:50 +0000 2025,wdythink guys? sumpah aku jadi kek kesel anj orang nanya baik baik malah jadi kaya berantem depan dosen...,https://x.com/undefined/status/1930501798034579569,wdythink guys sumpah aku jadi kek kesel anj orang nanya baik baik malah jadi kaya berantem depan dosen
Thu Jun 05 05:47:49 +0000 2025, dia teriak depan dosen sini lu taruhan sekarang buat website pake ai sini . aku = apasi babi? aku ngomong bertanya biar tau aku bahkan sampe buka website nya. lagian rahasia umum juga lu dikelas apa apa ai ya anj. -cont,https://x.com/undefined/status/1930501792707871013, dia teriak depan dosen sini lu taruhan sekarang buat website pake ai sini  aku  apasi babi aku ngomong bertanya biar tau aku bahkan sampe buka website nya lagian rahasia umum juga lu dikelas apa apa ai ya anj cont
Thu Jun 05 05:47:47 +0000 2025,dosen kontol anjing,https://x.com/undefined/status/1930501787880149215,dosen kontol anjing
Thu Jun 05 05:47:47 +0000 2025,niatnya buat tahu gimana cara kerja di website si ai ini trus dia tuh ngasih langsung atau bisa kita edit tata letak dari ui ini dan tau apa gais ? dia marah depan dosen katanya gaterima saya bu di tuduh pake ai. aku : lho ? -cont,https://x.com/undefined/status/1930501787150381535,niatnya buat tahu gimana cara kerja di website si ai ini trus dia tuh ngasih langsung atau bisa kita edit tata letak dari ui ini dan tau apa gais  dia marah depan dosen katanya gaterima saya bu di tuduh pake ai aku  lho  cont
Thu Jun 05 05:46:40 +0000 2025,Woiiiiiiii DOSEN YANG MISSCOM NAPA GWA YANG REPOT,https://x.com/undefined/status/1930501503376380132,Woiiiiiiii DOSEN YANG MISSCOM NAPA GWA YANG REPOT
Thu Jun 05 05:46:22 +0000 2025,Masa skripsian ini berat banget ya? Sender gakuat disuruh nambah semester sama dosen braw!,https://x.com/undefined/status/1930501427807285620,Masa skripsian ini berat banget ya Sender gakuat disuruh nambah semester sama dosen braw
Thu Jun 05 05:43:59 +0000 2025,@xeemube Tapi Krn dosen gue itu ...gue jadi bisa nyusun skripsi yg bener bener isinya itu gue pahami banget walau tipis tapi sesuai judulnya...ada bbrp dosen yg ngga suka skripsi tebal Krn terlalu copy paste di pembahasannya jadi persis pdf penelitian atau buku,https://x.com/undefined/status/1930500827913089140, Tapi Krn dosen gue itu gue jadi bisa nyusun skripsi yg bener bener isinya itu gue pahami banget walau tipis tapi sesuai judulnyaada bbrp dosen yg ngga suka skripsi tebal Krn terlalu copy paste di pembahasannya jadi persis pdf penelitian atau buku
Thu Jun 05 05:43:07 +0000 2025,@kelixmann Dosen ,https://x.com/undefined/status/1930500611050770580, Dosen 
Thu Jun 05 05:42:09 +0000 2025,Ini dibahas mendalam dari manajerial aja belum lho. Kok langsung ngucur aja ke bawah. Mau lau dosen ini itu. Kita sama-sama kerja di manajerial proyek ini ya. Walaupun aku gen z anda millenial kita setara dikerjaan ini.,https://x.com/undefined/status/1930500366556414210,Ini dibahas mendalam dari manajerial aja belum lho Kok langsung ngucur aja ke bawah Mau lau dosen ini itu Kita samasama kerja di manajerial proyek ini ya Walaupun aku gen z anda millenial kita setara dikerjaan ini
Thu Jun 05 05:40:33 +0000 2025,[RESEARCHER VIRTUAL BOOTCAMP BATCH 5: CLASS 4] Daftar sekarang di https://t.co/aGSzYCjHom #pharmacology #farmakologi #kesehatan #medical #bootcamp #onlineclass #webinar #research #dosen #mahasiswa #penelitian https://t.co/wCX663eIyL,https://x.com/undefined/status/1930499965991956493,RESEARCHER VIRTUAL BOOTCAMP BATCH  CLASS  Daftar sekarang di  pharmacology farmakologi kesehatan medical bootcamp onlineclass webinar research dosen mahasiswa penelitian 
Thu Jun 05 05:40:28 +0000 2025,God don't did bitch dosen't be bold and you're don't my frendchi,https://x.com/undefined/status/1930499944034488800,God dont did bitch dosent be bold and youre dont my frendchi
Thu Jun 05 05:40:23 +0000 2025,Lah kampus gw ada??? GWA yg isinya dosen wali sm mhs nya yg dipegang beliau. Blom lg ad grup wa matkul yg isinya mhs+dosennya dan mhs tnpa dosen,https://x.com/undefined/status/1930499923256258788,Lah kampus gw ada GWA yg isinya dosen wali sm mhs nya yg dipegang beliau Blom lg ad grup wa matkul yg isinya mhsdosennya dan mhs tnpa dosen
Thu Jun 05 05:40:18 +0000 2025,@YossiGoldstein8 @HPhobiaWatch Yes exactly. @mumtazpatels Cause for the Muslims to be doubted in India. Please accept it. In day to day life one dosen't even keeps religion in mind. It's done with the 4 walls of the house and nothing more.,https://x.com/undefined/status/1930499902443782551,  Yes exactly  Cause for the Muslims to be doubted in India Please accept it In day to day life one dosent even keeps religion in mind Its done with the  walls of the house and nothing more
Thu Jun 05 05:40:16 +0000 2025,@bluwbelli Waktu gw kuliah dulu ada kok grup paguyubannya. Beberapa dosen-dosen penting yg punya jabatan di fakultas dan pastinya dekan masuk di grup itu. Bahasannya kurleb sumbangan kalo ada pembangunan di kampus sama event dan seminar.,https://x.com/undefined/status/1930499895879950622, Waktu gw kuliah dulu ada kok grup paguyubannya Beberapa dosendosen penting yg punya jabatan di fakultas dan pastinya dekan masuk di grup itu Bahasannya kurleb sumbangan kalo ada pembangunan di kampus sama event dan seminar
